 login      , tradeInstruction                       , quantity 
1000000481,buy volume=345 symbol=EURUSD price=1.5,100
1000000482,buy volume=345 symbol=EURUSD price=1.5,100
1000000483,buy volume=345 symbol=EURUSD price=1.5,100
1000000484,buy volume=345 symbol=EURUSD price=1.5,100
1000000485,buy volume=345 symbol=EURUSD price=1.5,100
1000000486,buy volume=345 symbol=EURUSD price=1.5,100
1000000487,buy volume=345 symbol=EURUSD price=1.5,100
1000000488,buy volume=345 symbol=EURUSD price=1.5,100
1000000489,buy volume=345 symbol=EURUSD price=1.5,100
1000000490,buy volume=345 symbol=EURUSD price=1.5,100
1000000491,buy volume=345 symbol=EURUSD price=1.5,100
1000000492,buy volume=345 symbol=EURUSD price=1.5,100
1000000493,buy volume=345 symbol=EURUSD price=1.5,100
1000000494,buy volume=345 symbol=EURUSD price=1.5,100
1000000495,buy volume=345 symbol=EURUSD price=1.5,100
1000000496,buy volume=345 symbol=EURUSD price=1.5,100
1000000497,buy volume=345 symbol=EURUSD price=1.5,100
1000000498,buy volume=345 symbol=EURUSD price=1.5,100
1000000499,buy volume=345 symbol=EURUSD price=1.5,100
1000000500,buy volume=345 symbol=EURUSD price=1.5,100
1000000501,buy volume=345 symbol=EURUSD price=1.5,100
1000000502,buy volume=345 symbol=EURUSD price=1.5,100
1000000503,buy volume=345 symbol=EURUSD price=1.5,100
1000000504,buy volume=345 symbol=EURUSD price=1.5,100
1000000505,buy volume=345 symbol=EURUSD price=1.5,100
1000000506,buy volume=345 symbol=EURUSD price=1.5,100
1000000507,buy volume=345 symbol=EURUSD price=1.5,100
1000000508,buy volume=345 symbol=EURUSD price=1.5,100
1000000509,buy volume=345 symbol=EURUSD price=1.5,100
1000000510,buy volume=345 symbol=EURUSD price=1.5,100
1000000511,buy volume=345 symbol=EURUSD price=1.5,100
1000000512,buy volume=345 symbol=EURUSD price=1.5,100
1000000513,buy volume=345 symbol=EURUSD price=1.5,100
1000000514,buy volume=345 symbol=EURUSD price=1.5,100
1000000515,buy volume=345 symbol=EURUSD price=1.5,100
1000000516,buy volume=345 symbol=EURUSD price=1.5,100
1000000517,buy volume=345 symbol=EURUSD price=1.5,100
1000000518,buy volume=345 symbol=EURUSD price=1.5,100
1000000519,buy volume=345 symbol=EURUSD price=1.5,100
1000000520,buy volume=345 symbol=EURUSD price=1.5,100
1000000521,buy volume=345 symbol=EURUSD price=1.5,100
1000000522,buy volume=345 symbol=EURUSD price=1.5,100
1000000523,buy volume=345 symbol=EURUSD price=1.5,100
1000000524,buy volume=345 symbol=EURUSD price=1.5,100
1000000525,buy volume=345 symbol=EURUSD price=1.5,100
1000000526,buy volume=345 symbol=EURUSD price=1.5,100
1000000527,buy volume=345 symbol=EURUSD price=1.5,100
1000000528,buy volume=345 symbol=EURUSD price=1.5,100
1000000529,buy volume=345 symbol=EURUSD price=1.5,100
1000000530,buy volume=345 symbol=EURUSD price=1.5,100
1000000531,buy volume=345 symbol=EURUSD price=1.5,100
1000000532,buy volume=345 symbol=EURUSD price=1.5,100
1000000533,buy volume=345 symbol=EURUSD price=1.5,100
1000000534,buy volume=345 symbol=EURUSD price=1.5,100
1000000535,buy volume=345 symbol=EURUSD price=1.5,100
1000000536,buy volume=345 symbol=EURUSD price=1.5,100
1000000537,buy volume=345 symbol=EURUSD price=1.5,100
1000000538,buy volume=345 symbol=EURUSD price=1.5,100
1000000539,buy volume=345 symbol=EURUSD price=1.5,100
1000000540,buy volume=345 symbol=EURUSD price=1.5,100
1000000541,buy volume=345 symbol=EURUSD price=1.5,100
1000000542,buy volume=345 symbol=EURUSD price=1.5,100
1000000543,buy volume=345 symbol=EURUSD price=1.5,100
1000000544,buy volume=345 symbol=EURUSD price=1.5,100
1000000545,buy volume=345 symbol=EURUSD price=1.5,100
1000000546,buy volume=345 symbol=EURUSD price=1.5,100
1000000547,buy volume=345 symbol=EURUSD price=1.5,100
1000000548,buy volume=345 symbol=EURUSD price=1.5,100
1000000549,buy volume=345 symbol=EURUSD price=1.5,100
1000000550,buy volume=345 symbol=EURUSD price=1.5,100
1000000551,buy volume=345 symbol=EURUSD price=1.5,100
1000000552,buy volume=345 symbol=EURUSD price=1.5,100
1000000553,buy volume=345 symbol=EURUSD price=1.5,100
1000000554,buy volume=345 symbol=EURUSD price=1.5,100
1000000555,buy volume=345 symbol=EURUSD price=1.5,100
1000000556,buy volume=345 symbol=EURUSD price=1.5,100
1000000557,buy volume=345 symbol=EURUSD price=1.5,100
1000000558,buy volume=345 symbol=EURUSD price=1.5,100
1000000559,buy volume=345 symbol=EURUSD price=1.5,100
1000000560,buy volume=345 symbol=EURUSD price=1.5,100
1000000561,buy volume=345 symbol=EURUSD price=1.5,100
1000000562,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000563,buy volume=345 symbol=EURUSD price=1.5,100
1000000573,buy volume=345 symbol=EURUSD price=1.5,100
1000000574,buy volume=345 symbol=EURUSD price=1.5,100
1000000575,buy volume=345 symbol=EURUSD price=1.5,100
1000000576,buy volume=345 symbol=EURUSD price=1.5,100
1000000577,buy volume=345 symbol=EURUSD price=1.5,100
1000000578,buy volume=345 symbol=EURUSD price=1.5,100
1000000579,buy volume=345 symbol=EURUSD price=1.5,100
1000000580,buy volume=345 symbol=EURUSD price=1.5,100
1000000581,buy volume=345 symbol=EURUSD price=1.5,100
1000000582,buy volume=345 symbol=EURUSD price=1.5,100
1000000583,buy volume=345 symbol=EURUSD price=1.5,100
1000000584,buy volume=345 symbol=EURUSD price=1.5,100
1000000585,buy volume=345 symbol=EURUSD price=1.5,100
1000000586,buy volume=345 symbol=EURUSD price=1.5,100
1000000587,buy volume=345 symbol=EURUSD price=1.5,100
1000000588,buy volume=345 symbol=EURUSD price=1.5,100
1000000589,buy volume=345 symbol=EURUSD price=1.5,100
1000000590,buy volume=345 symbol=EURUSD price=1.5,100
1000000591,buy volume=345 symbol=EURUSD price=1.5,100
1000000592,buy volume=345 symbol=EURUSD price=1.5,100
1000000593,buy volume=345 symbol=EURUSD price=1.5,100
1000000594,buy volume=345 symbol=EURUSD price=1.5,100
1000000595,buy volume=345 symbol=EURUSD price=1.5,100
1000000596,buy volume=345 symbol=EURUSD price=1.5,100
1000000597,buy volume=345 symbol=EURUSD price=1.5,100
1000000598,buy volume=345 symbol=EURUSD price=1.5,100
1000000599,buy volume=345 symbol=EURUSD price=1.5,100
1000000600,buy volume=345 symbol=EURUSD price=1.5,100
1000000601,buy volume=345 symbol=EURUSD price=1.5,100
1000000602,buy volume=345 symbol=EURUSD price=1.5,100
1000000603,buy volume=345 symbol=EURUSD price=1.5,100
1000000604,buy volume=345 symbol=EURUSD price=1.5,100
1000000605,buy volume=345 symbol=EURUSD price=1.5,100
1000000606,buy volume=345 symbol=EURUSD price=1.5,100
1000000607,buy volume=345 symbol=EURUSD price=1.5,100
1000000608,buy volume=345 symbol=EURUSD price=1.5,100
1000000609,buy volume=345 symbol=EURUSD price=1.5,100
1000000610,buy volume=345 symbol=EURUSD price=1.5,100
1000000611,buy volume=345 symbol=EURUSD price=1.5,100
1000000612,buy volume=345 symbol=EURUSD price=1.5,100
1000000613,buy volume=345 symbol=EURUSD price=1.5,100
1000000614,buy volume=345 symbol=EURUSD price=1.5,100
1000000615,buy volume=345 symbol=EURUSD price=1.5,100
1000000616,buy volume=345 symbol=EURUSD price=1.5,100
1000000617,buy volume=345 symbol=EURUSD price=1.5,100
1000000618,buy volume=345 symbol=EURUSD price=1.5,100
1000000619,buy volume=345 symbol=EURUSD price=1.5,100
1000000620,buy volume=345 symbol=EURUSD price=1.5,100
1000000621,buy volume=345 symbol=EURUSD price=1.5,100
1000000622,buy volume=345 symbol=EURUSD price=1.5,100
1000000623,buy volume=345 symbol=EURUSD price=1.5,100
1000000624,buy volume=345 symbol=EURUSD price=1.5,100
1000000625,buy volume=345 symbol=EURUSD price=1.5,100
1000000626,buy volume=345 symbol=EURUSD price=1.5,100
1000000627,buy volume=345 symbol=EURUSD price=1.5,100
1000000628,buy volume=345 symbol=EURUSD price=1.5,100
1000000629,buy volume=345 symbol=EURUSD price=1.5,100
1000000630,buy volume=345 symbol=EURUSD price=1.5,100
1000000631,buy volume=345 symbol=EURUSD price=1.5,100
1000000632,buy volume=345 symbol=EURUSD price=1.5,100
1000000633,buy volume=345 symbol=EURUSD price=1.5,100
1000000634,buy volume=345 symbol=EURUSD price=1.5,100
1000000635,buy volume=345 symbol=EURUSD price=1.5,100
1000000636,buy volume=345 symbol=EURUSD price=1.5,100
1000000637,buy volume=345 symbol=EURUSD price=1.5,100
1000000638,buy volume=345 symbol=EURUSD price=1.5,100
1000000639,buy volume=345 symbol=EURUSD price=1.5,100
1000000640,buy volume=345 symbol=EURUSD price=1.5,100
1000000641,buy volume=345 symbol=EURUSD price=1.5,100
1000000642,buy volume=345 symbol=EURUSD price=1.5,100
1000000643,buy volume=345 symbol=EURUSD price=1.5,100
1000000644,buy volume=345 symbol=EURUSD price=1.5,100
1000000645,buy volume=345 symbol=EURUSD price=1.5,100
1000000646,buy volume=345 symbol=EURUSD price=1.5,100
1000000647,buy volume=345 symbol=EURUSD price=1.5,100
1000000648,buy volume=345 symbol=EURUSD price=1.5,100
1000000649,buy volume=345 symbol=EURUSD price=1.5,100
1000000650,buy volume=345 symbol=EURUSD price=1.5,100
1000000651,buy volume=345 symbol=EURUSD price=1.5,100
1000000652,buy volume=345 symbol=EURUSD price=1.5,100
1000000653,buy volume=345 symbol=EURUSD price=1.5,100
1000000654,buy volume=345 symbol=EURUSD price=1.5,100
1000000655,buy volume=345 symbol=EURUSD price=1.5,100
1000000656,buy volume=345 symbol=EURUSD price=1.5,100
1000000657,buy volume=345 symbol=EURUSD price=1.5,100
1000000658,buy volume=345 symbol=EURUSD price=1.5,100
1000000659,buy volume=345 symbol=EURUSD price=1.5,100
1000000660,buy volume=345 symbol=EURUSD price=1.5,100
1000000661,buy volume=345 symbol=EURUSD price=1.5,100
1000000662,buy volume=345 symbol=EURUSD price=1.5,100
1000000663,buy volume=345 symbol=EURUSD price=1.5,100
1000000664,buy volume=345 symbol=EURUSD price=1.5,100
1000000665,buy volume=345 symbol=EURUSD price=1.5,100
1000000666,buy volume=345 symbol=EURUSD price=1.5,100
1000000667,buy volume=345 symbol=EURUSD price=1.5,100
1000000668,buy volume=345 symbol=EURUSD price=1.5,100
1000000669,buy volume=345 symbol=EURUSD price=1.5,100
1000000670,buy volume=345 symbol=EURUSD price=1.5,100
1000000671,buy volume=345 symbol=EURUSD price=1.5,100
1000000672,buy volume=345 symbol=EURUSD price=1.5,100
1000000673,buy volume=345 symbol=EURUSD price=1.5,100
1000000674,buy volume=345 symbol=EURUSD price=1.5,100
1000000675,buy volume=345 symbol=EURUSD price=1.5,100
1000000676,buy volume=345 symbol=EURUSD price=1.5,100
1000000677,buy volume=345 symbol=EURUSD price=1.5,100
1000000678,buy volume=345 symbol=EURUSD price=1.5,100
1000000679,buy volume=345 symbol=EURUSD price=1.5,100
1000000680,buy volume=345 symbol=EURUSD price=1.5,100
1000000681,buy volume=345 symbol=EURUSD price=1.5,100
1000000682,buy volume=345 symbol=EURUSD price=1.5,100
1000000683,buy volume=345 symbol=EURUSD price=1.5,100
1000000684,buy volume=345 symbol=EURUSD price=1.5,100
1000000685,buy volume=345 symbol=EURUSD price=1.5,100
1000000686,buy volume=345 symbol=EURUSD price=1.5,100
1000000687,buy volume=345 symbol=EURUSD price=1.5,100
1000000688,buy volume=345 symbol=EURUSD price=1.5,100
1000000689,buy volume=345 symbol=EURUSD price=1.5,100
1000000690,buy volume=345 symbol=EURUSD price=1.5,100
1000000691,buy volume=345 symbol=EURUSD price=1.5,100
1000000692,buy volume=345 symbol=EURUSD price=1.5,100
1000000693,buy volume=345 symbol=EURUSD price=1.5,100
1000000694,buy volume=345 symbol=EURUSD price=1.5,100
1000000695,buy volume=345 symbol=EURUSD price=1.5,100
1000000696,buy volume=345 symbol=EURUSD price=1.5,100
1000000697,buy volume=345 symbol=EURUSD price=1.5,100
1000000698,buy volume=345 symbol=EURUSD price=1.5,100
1000000699,buy volume=345 symbol=EURUSD price=1.5,100
1000000700,buy volume=345 symbol=EURUSD price=1.5,100
1000000701,buy volume=345 symbol=EURUSD price=1.5,100
1000000702,buy volume=345 symbol=EURUSD price=1.5,100
1000000703,buy volume=345 symbol=EURUSD price=1.5,100
1000000704,buy volume=345 symbol=EURUSD price=1.5,100
1000000705,buy volume=345 symbol=EURUSD price=1.5,100
1000000706,buy volume=345 symbol=EURUSD price=1.5,100
1000000707,buy volume=345 symbol=EURUSD price=1.5,100
1000000708,buy volume=345 symbol=EURUSD price=1.5,100
1000000709,buy volume=345 symbol=EURUSD price=1.5,100
1000000710,buy volume=345 symbol=EURUSD price=1.5,100
1000000711,buy volume=345 symbol=EURUSD price=1.5,100
1000000712,buy volume=345 symbol=EURUSD price=1.5,100
1000000713,buy volume=345 symbol=EURUSD price=1.5,100
1000000714,buy volume=345 symbol=EURUSD price=1.5,100
1000000715,buy volume=345 symbol=EURUSD price=1.5,100
1000000716,buy volume=345 symbol=EURUSD price=1.5,100
1000000717,buy volume=345 symbol=EURUSD price=1.5,100
1000000718,buy volume=345 symbol=EURUSD price=1.5,100
1000000719,buy volume=345 symbol=EURUSD price=1.5,100
1000000720,buy volume=345 symbol=EURUSD price=1.5,100
1000000721,buy volume=345 symbol=EURUSD price=1.5,100
1000000722,buy volume=345 symbol=EURUSD price=1.5,100
1000000723,buy volume=345 symbol=EURUSD price=1.5,100
1000000724,buy volume=345 symbol=EURUSD price=1.5,100
1000000725,buy volume=345 symbol=EURUSD price=1.5,100
1000000726,buy volume=345 symbol=EURUSD price=1.5,100
1000000727,buy volume=345 symbol=EURUSD price=1.5,100
1000000728,buy volume=345 symbol=EURUSD price=1.5,100
1000000729,buy volume=345 symbol=EURUSD price=1.5,100
1000000730,buy volume=345 symbol=EURUSD price=1.5,100
1000000731,buy volume=345 symbol=EURUSD price=1.5,100
1000000732,buy volume=345 symbol=EURUSD price=1.5,100
1000000733,buy volume=345 symbol=EURUSD price=1.5,100
1000000734,buy volume=345 symbol=EURUSD price=1.5,100
1000000735,buy volume=345 symbol=EURUSD price=1.5,100
1000000736,buy volume=345 symbol=EURUSD price=1.5,100
1000000737,buy volume=345 symbol=EURUSD price=1.5,100
1000000738,buy volume=345 symbol=EURUSD price=1.5,100
1000000739,buy volume=345 symbol=EURUSD price=1.5,100
1000000740,buy volume=345 symbol=EURUSD price=1.5,100
1000000741,buy volume=345 symbol=EURUSD price=1.5,100
1000000742,buy volume=345 symbol=EURUSD price=1.5,100
1000000743,buy volume=345 symbol=EURUSD price=1.5,100
1000000744,buy volume=345 symbol=EURUSD price=1.5,100
1000000745,buy volume=345 symbol=EURUSD price=1.5,100
1000000746,buy volume=345 symbol=EURUSD price=1.5,100
1000000747,buy volume=345 symbol=EURUSD price=1.5,100
1000000748,buy volume=345 symbol=EURUSD price=1.5,100
1000000749,buy volume=345 symbol=EURUSD price=1.5,100
1000000750,buy volume=345 symbol=EURUSD price=1.5,100
1000000751,buy volume=345 symbol=EURUSD price=1.5,100
1000000752,buy volume=345 symbol=EURUSD price=1.5,100
1000000753,buy volume=345 symbol=EURUSD price=1.5,100
1000000754,buy volume=345 symbol=EURUSD price=1.5,100
1000000755,buy volume=345 symbol=EURUSD price=1.5,100
1000000756,buy volume=345 symbol=EURUSD price=1.5,100
1000000757,buy volume=345 symbol=EURUSD price=1.5,100
1000000758,buy volume=345 symbol=EURUSD price=1.5,100
1000000759,buy volume=345 symbol=EURUSD price=1.5,100
1000000760,buy volume=345 symbol=EURUSD price=1.5,100
1000000761,buy volume=345 symbol=EURUSD price=1.5,100
1000000762,buy volume=345 symbol=EURUSD price=1.5,100
1000000763,buy volume=345 symbol=EURUSD price=1.5,100
1000000764,buy volume=345 symbol=EURUSD price=1.5,100
1000000765,buy volume=345 symbol=EURUSD price=1.5,100
1000000766,buy volume=345 symbol=EURUSD price=1.5,100
1000000767,buy volume=345 symbol=EURUSD price=1.5,100
1000000768,buy volume=345 symbol=EURUSD price=1.5,100
1000000769,buy volume=345 symbol=EURUSD price=1.5,100
1000000770,buy volume=345 symbol=EURUSD price=1.5,100
1000000771,buy volume=345 symbol=EURUSD price=1.5,100
1000000772,buy volume=345 symbol=EURUSD price=1.5,100
1000000773,buy volume=345 symbol=EURUSD price=1.5,100
1000000774,buy volume=345 symbol=EURUSD price=1.5,100
1000000775,buy volume=345 symbol=EURUSD price=1.5,100
1000000776,buy volume=345 symbol=EURUSD price=1.5,100
1000000777,buy volume=345 symbol=EURUSD price=1.5,100
1000000778,buy volume=345 symbol=EURUSD price=1.5,100
1000000779,buy volume=345 symbol=EURUSD price=1.5,100
1000000780,buy volume=345 symbol=EURUSD price=1.5,100
1000000781,buy volume=345 symbol=EURUSD price=1.5,100
1000000782,buy volume=345 symbol=EURUSD price=1.5,100
1000000783,buy volume=345 symbol=EURUSD price=1.5,100
1000000784,buy volume=345 symbol=EURUSD price=1.5,100
1000000785,buy volume=345 symbol=EURUSD price=1.5,100
1000000786,buy volume=345 symbol=EURUSD price=1.5,100
1000000787,buy volume=345 symbol=EURUSD price=1.5,100
1000000788,buy volume=345 symbol=EURUSD price=1.5,100
1000000789,buy volume=345 symbol=EURUSD price=1.5,100
1000000790,buy volume=345 symbol=EURUSD price=1.5,100
1000000791,buy volume=345 symbol=EURUSD price=1.5,100
1000000792,buy volume=345 symbol=EURUSD price=1.5,100
1000000793,buy volume=345 symbol=EURUSD price=1.5,100
1000000794,buy volume=345 symbol=EURUSD price=1.5,100
1000000795,buy volume=345 symbol=EURUSD price=1.5,100
1000000796,buy volume=345 symbol=EURUSD price=1.5,100
1000000797,buy volume=345 symbol=EURUSD price=1.5,100
1000000798,buy volume=345 symbol=EURUSD price=1.5,100
1000000799,buy volume=345 symbol=EURUSD price=1.5,100
1000000800,buy volume=345 symbol=EURUSD price=1.5,100
1000000801,buy volume=345 symbol=EURUSD price=1.5,100
1000000802,buy volume=345 symbol=EURUSD price=1.5,100
1000000802,buy volume=345 symbol=EURUSD price=1.5,100
1000000803,buy volume=345 symbol=EURUSD price=1.5,100
1000000804,buy volume=345 symbol=EURUSD price=1.5,100
1000000805,buy volume=345 symbol=EURUSD price=1.5,100
1000000806,buy volume=345 symbol=EURUSD price=1.5,100
1000000807,buy volume=345 symbol=EURUSD price=1.5,100
1000000808,buy volume=345 symbol=EURUSD price=1.5,100
1000000809,buy volume=345 symbol=EURUSD price=1.5,100
1000000810,buy volume=345 symbol=EURUSD price=1.5,100
1000000811,buy volume=345 symbol=EURUSD price=1.5,100
1000000812,buy volume=345 symbol=EURUSD price=1.5,100
1000000813,buy volume=345 symbol=EURUSD price=1.5,100
1000000814,buy volume=345 symbol=EURUSD price=1.5,100
1000000815,buy volume=345 symbol=EURUSD price=1.5,100
1000000816,buy volume=345 symbol=EURUSD price=1.5,100
1000000817,buy volume=345 symbol=EURUSD price=1.5,100
1000000818,buy volume=345 symbol=EURUSD price=1.5,100
1000000819,buy volume=345 symbol=EURUSD price=1.5,100
1000000820,buy volume=345 symbol=EURUSD price=1.5,100
1000000821,buy volume=345 symbol=EURUSD price=1.5,100
1000000822,buy volume=345 symbol=EURUSD price=1.5,100
1000000823,buy volume=345 symbol=EURUSD price=1.5,100
1000000824,buy volume=345 symbol=EURUSD price=1.5,100
1000000825,buy volume=345 symbol=EURUSD price=1.5,100
1000000826,buy volume=345 symbol=EURUSD price=1.5,100
1000000827,buy volume=345 symbol=EURUSD price=1.5,100
1000000828,buy volume=345 symbol=EURUSD price=1.5,100
1000000829,buy volume=345 symbol=EURUSD price=1.5,100
1000000830,buy volume=345 symbol=EURUSD price=1.5,100
1000000831,buy volume=345 symbol=EURUSD price=1.5,100
1000000832,buy volume=345 symbol=EURUSD price=1.5,100
